dist_roads,DEM,TWI,plan_curvature,profil_curvature,Slope,Geology,LandCover,LS
275,806.5,9.905817986,-0.005979177,0.000580881,12.31160831,24,21,0
230.4886169,1153.800049,9.572422028,-0.000153921,0.003045883,33.13390732,11,41,0
25,422.1000061,7.492127419,-0.000999336,-0.001639375,19.20940781,1,15,1
25,1091.199951,8.004010201,0.000649974,-0.007669753,11.79563236,2,21,1
2553.061768,1967.599976,7.266889572,0.00275569,-0.008924193,12.31006622,1,21,0
0,1195.5,8.877293587,-0.002100541,-0.003220658,34.90089798,7,41,1
459.6194153,1220.5,10.05760288,0.002354021,-0.003725862,9.130764961,2,41,0
55.90169907,446.7000122,9.115318298,-1.06E-05,0.003029317,11.65091515,1,31,0
25,1028.099976,12.14153862,0.000785686,-0.000494196,5.142891884,1,21,0
0,1168.199951,8.712181091,0.004351735,-0.001247874,2.944087505,1,21,0
190.3943329,1238.400024,6.137869835,0.034775977,-0.011304101,34.01443481,2,41,1
213.6000977,548.2999878,10.39625072,2.12E-06,0.000482195,6.534969807,1,11,0
0,1542.099976,11.72005367,-0.013612568,0.007187626,6.377997875,1,21,1
0,733.7999878,8.776752472,0.000995301,-0.001724621,2.760287523,1,11,1
35.35533905,811,10.85124588,-0.001896137,2.39E-05,8.948931694,1,21,0
90.13877869,555.5999756,10.76942348,-0.001473663,-0.000993585,5.257639885,1,21,0
90.13877869,753.2999878,8.444366455,0.00309309,-0.011626832,21.96630478,1,15,1
50,1456.5,11.67366409,-0.001038405,-7.86E-05,9.665195465,1,11,1
35.35533905,470.7000122,8.007697105,0.004396314,-0.013203735,5.939190865,24,15,1
25,482.1000061,12.03600216,-0.00157727,0.000662672,4.02609539,1,11,0
90.13877869,1109,7.763381004,-0.005238885,-0.005558807,27.98125839,1,11,1
90.13877869,503.1000061,8.587657928,0.001904957,-0.000175072,3.333669186,1,41,1
79.05693817,523,11.79259491,0.000383956,-0.000255985,4.054359913,24,21,0
25,493.7000122,6.739426613,0.008589831,0.005549792,20.29444885,24,11,1
50,567.4000244,9.217360497,-0.000136235,0.003223628,13.9423027,1,11,1
141.4213562,475.2000122,10.47639465,0.001633169,-0.010526938,9.011879921,24,21,1
125,1133.5,10.78654194,0.000343773,2.37E-05,10.97029591,1,41,1
55.90169907,709.2999878,14.18458652,-9.61E-05,6.40E-05,1.831519365,1,21,0
275,456.7999878,12.48523045,-1.85E-06,-0.000161764,2.16601634,24,21,0
1184.535767,1257.300049,8.042992592,0.00213711,0.000216797,5.734620571,2,21,0
100,450.5,6.615567207,0.004496708,-0.000783321,22.71234322,1,31,1
25,644.5999756,10.36811161,9.57E-05,9.59E-05,2.249100208,24,11,0
50,1024.099976,10.35151196,0.003101058,-0.003298649,20.77437019,1,41,0
250,773,6.96691227,0.006324001,-0.007595921,30.50320435,1,21,1
480.234314,1257.5,8.875085831,0.003337252,-0.002102787,19.26886559,1,41,0
257.3907471,818.0999756,6.690297127,0.020962431,-0.011837472,21.22731972,1,41,1
90.13877869,480.8999939,7.527293205,-0.000121294,-0.006041265,9.547245026,1,21,0
25,1073.900024,7.39466095,-0.001435107,0.014244776,37.53100204,24,11,1
125,546.5999756,11.44004154,-0.002143577,-6.35E-05,12.140872,1,31,0
75,678.2000122,8.944268227,-0.000343722,-0.005143722,13.74807644,1,21,1
127.4754868,769.7000122,10.55019283,-0.000373465,-0.010453544,12.90681648,1,41,1
25,550.2000122,12.12129688,-0.000691251,-0.000211368,1.558784127,1,41,0
0,486.6000061,7.233322144,-0.001381052,0.000378909,24.29149818,7,41,1
380.7886658,1120.300049,8.556655884,0.000137824,-0.00210241,19.82429504,7,41,1
673.1456299,1200,9.515480995,-0.000332241,0.000147642,2.637471676,2,21,0
1465.008545,1543.400024,7.604500771,-0.004041819,-0.001961937,17.29592323,36,21,0
325.9601135,593.9000244,10.07792091,0.000141718,0.000301581,3.005117893,1,21,0
480.884613,1137.900024,10.71585083,0.000579425,-0.002300653,4.756993294,2,41,0
25,825.7999878,12.82115936,-0.003683315,-3.24E-06,5.212545872,1,11,1
355.3167725,1362,14.38496304,-0.009303887,0.001895917,5.012417793,2,21,0
75,439.1000061,11.23160648,-0.001925627,-0.005285686,10.32469177,1,11,1
35.35533905,1266.199951,8.519886971,0.00228425,-0.003635477,20.50595093,1,41,1
0,632.5999756,10.49358177,0.000694299,-0.003145545,17.31693077,24,41,1
235.8495331,1282.599976,10.32457829,-0.000223443,-0.000863287,12.71422291,2,41,0
500,877.0999756,8.913218498,-0.001072526,0.00788763,30.4932766,1,11,1
265.7536316,1190.099976,8.770028114,0.0045762,-0.001183761,21.22172737,1,41,1
167.7050934,985,9.613988876,0.005727208,-0.00963285,20.59090233,1,21,1
35.35533905,589.0999756,9.680576324,0.000143064,0.000783201,4.466255188,1,21,0
328.8236694,1573.699951,6.780268669,0.007190701,-0.001129026,19.54495239,1,41,0
35.35533905,660.2000122,10.40807152,0.00012816,-0.000671937,0.540510893,1,21,0
0,1391.599976,8.02238369,-0.0045071,-0.0013071,22.29656029,1,41,1
391.3118896,653.2999878,10.38132191,0.000159961,-0.000159961,5.534531593,1,41,0
158.1138763,1337.800049,8.508560181,-0.000447196,-0.00028743,3.607367992,2,41,0
25,464.7999878,13.03536701,2.11E-05,0.000341199,1.406088829,1,21,0
425.7346497,549.7999878,12.30727291,-0.000538708,0.00074137,2.587374687,1,21,0
125,1099.199951,7.971766472,0.001019569,-0.002660119,23.33297348,1,41,1
103.0776443,481.3999939,9.049206734,0.004096002,-0.003103998,2.102664471,1,21,1
190.3943329,771.2999878,11.08371162,-0.000345673,0.002374444,7.114172459,1,41,0
75,1053.900024,10.90120411,-0.000702699,-0.000382777,17.88180923,1,41,1
176.7767029,1279.699951,6.812143803,0.023857181,-0.018542622,34.51759338,31,41,0
90.13877869,1245.599976,10.28447437,-0.002180275,-0.000100196,25.15976715,1,15,1
111.8033981,520.7000122,8.727105141,-0.019144919,0.013815042,26.87029076,24,41,1
1451.938354,1536,13.41650295,-0.009179796,-0.0011796,10.3983345,7,21,0
195.2562408,643.4000244,8.685032845,0.001067619,-0.006132576,17.59217834,1,41,0
125,449.2000122,10.71562958,0.00034464,0.000184582,2.383127928,1,21,0
604.1522827,1200.199951,11.44400024,0.000374783,0.003415213,14.99455643,1,21,0
715.8910522,1519.900024,5.881937027,0.022705898,-0.008814414,41.07922745,1,41,0
246.2214508,537.2999878,7.940607548,0.002713346,0.003353386,12.54400444,24,11,1
55.90169907,566.4000244,8.310050964,0.000508652,-0.004451504,8.742141724,1,15,1
579.8706665,894.5999756,9.543772697,-0.001290392,0.002869765,17.40419197,1,41,0
200,498.2999878,11.51732635,-5.61E-05,-5.60E-05,1.069486141,11,21,0
657.6473389,1346.5,9.276510239,-0.000156268,0.002723615,25.07966805,2,41,0
225,665.4000244,7.922830105,0.001860929,-0.000219247,6.460972786,1,21,1
55.90169907,740.7000122,9.146270752,-0.000404413,-0.00536457,11.30510044,24,41,1
789.3826904,1403.699951,6.874332428,0.00236308,0.002363471,17.90727234,2,41,0
200,521.5999756,8.362541199,0.000919897,-3.99E-05,4.172642231,1,41,0
25,515.2000122,7.200322628,0.002254277,-0.012465743,13.12894917,24,11,1
141.4213562,482.5,8.363034248,-0.00684051,-0.012920539,16.26080513,24,15,1
247.487381,500.6000061,9.721024513,-0.001654223,0.00250569,14.71072865,24,41,1
100,664.5,17.30853081,-4.33E-05,-0.000203246,1.022435427,1,21,0
55.90169907,422.6000061,7.054623127,0.004188079,0.00194804,15.10014343,24,31,1
100,1561.699951,7.965598583,0.015359734,-0.003359992,6.192617416,1,41,0
90.13877869,757.2000122,9.29693985,-0.001514718,-0.000234835,6.539498806,1,11,0
570.0877075,435.2000122,17.58491707,-9.60E-05,6.39E-05,0.271753579,9,21,0
55.90169907,728.2000122,9.593188286,0.000569993,-0.000230104,7.286485672,1,15,0
491.1720581,579.7999878,9.311565399,0.002707021,0.004787099,12.73159695,24,41,0
604.6693115,507.3999939,13.87436199,-0.003107168,0.0028129,3.170594454,24,21,0
25,1229.300049,8.076194763,-0.000952991,0.007846619,10.99491215,11,41,0
213.6000977,518.4000244,7.227519512,-0.004979438,0.002060405,24.41640282,24,41,1
0,698.5999756,9.232952118,-0.032857814,0.049222364,50.7081871,2,11,1
180.2775574,430.1000061,12.8105154,0.000736033,-0.000864016,1.858148932,9,62,0
134.6291199,1476.900024,8.375303268,-7.63E-05,-0.004556341,29.95249748,7,41,1
167.7050934,1097.400024,9.743222237,0.000918682,-0.001161396,10.39340305,2,21,0
70.7106781,1307,8.205182076,0.005510582,-0.001529457,18.85776711,24,21,0
79.05693817,492.2000122,6.933492184,0.013151752,-0.008768365,16.93912888,24,15,0
50,803,9.031176567,-7.68E-06,-0.000487561,20.49723816,24,21,0
25,713.0999756,8.132997513,0.001395644,0.010035781,28.84075737,24,41,1
75,1232,7.718247414,-0.000215678,-0.003255717,15.53104401,1,15,1
50,752.2000122,9.829391479,9.25E-05,0.000732535,15.06875992,1,41,1
0,549.4000244,8.643820763,0.000560885,-0.001519291,3.151979923,1,21,1
25,490.1000061,9.837402344,-0.0016046,0.001595302,13.15403175,1,21,1
601.0407715,1398.599976,8.957363129,-0.001613283,-0.00113301,9.145380974,2,41,0
35.35533905,1153.099976,8.598479271,-0.002182955,0.00085728,12.97939396,24,21,1
35.35533905,1189.300049,11.70163631,-0.000144853,0.004014718,8.535480499,1,21,1
0,545.7999878,7.584285259,-0.004904734,-0.005384617,17.62746048,1,41,1
90.13877869,1492.699951,7.226165295,0.006836626,-0.003722944,12.80518341,7,41,1
79.05693817,800.9000244,10.77675819,-0.000787226,-0.004787519,12.50837612,24,21,1
55.90169907,730.7000122,8.069748878,0.002538859,-0.014741219,30.39745522,24,11,1
279.5084839,805.7999878,9.170269966,-0.000104845,-0.000584728,3.722254753,1,41,0
90.13877869,572.5999756,14.46144199,-0.001221636,5.84E-05,1.01353693,1,11,0
686.4765015,1271.199951,12.31483269,-0.004657588,0.000622685,12.6391077,2,41,0
152.0690613,1110.300049,10.23133373,-0.002153172,0.001366554,3.864253283,1,21,0
158.1138763,1053.800049,9.723562241,-0.000285308,0.003874457,14.67505836,24,21,0
25,671.5,8.3683424,0.000612772,-0.002107247,16.17924118,1,11,1
369.120575,485.2999878,9.011183739,0.000583919,-5.60E-05,4.361824512,1,21,0
35.35533905,478.7000122,7.46299696,0.00640731,-0.004792739,10.16843224,1,31,1
152.0690613,761.4000244,8.949176788,0.002334856,-0.002465339,2.3236413,24,41,1
50,489.8999939,7.678675175,0.012742013,-0.014937919,8.225856781,24,15,1
369.120575,633.7000122,9.187251091,-0.002412882,-0.00129296,17.73476982,24,41,0
443.0011292,1950.400024,6.542077065,0.003594628,-0.009845607,24.25065994,2,21,1
0,589.4000244,7.270618916,0.007585608,-0.014654529,23.50013542,1,11,1
25,470.8999939,8.154777527,0.00930586,-0.006374072,5.13153553,24,11,1
75,745.5999756,8.196363449,-0.002091401,0.002228716,19.01286316,24,11,1
206.1552887,428.2999878,9.644935608,-0.004038168,0.011321939,22.03403091,36,21,1
134.6291199,834.4000244,7.144202709,0.004183868,0.000663751,13.85834885,1,41,1
70.7106781,397,12.06822014,0.001394093,-0.000685936,14.2881937,1,11,1
75,656.9000244,8.074311256,0.000736034,-0.000384083,5.558928967,1,21,0
357.9455261,1894.699951,7.676801682,-0.012637525,0.005922827,40.99111938,24,41,1
75,865.5999756,7.809861183,0.002754213,-0.002205553,14.22909641,1,41,0
25,427.7999878,13.86502647,2.03E-05,0.000180405,1.499217153,1,41,0
325,578.7000122,11.65843582,0,0,1.547694802,1,21,0
269.2582397,520.7999878,7.414513111,-0.000811438,0.006228699,20.63339233,24,21,1
103.0776443,577.2999878,6.915696144,-0.003805836,-0.003805738,31.80218697,1,41,0
340.0367737,1397.099976,10.12069702,0.000546207,0.002626285,20.66868401,1,21,1
223.6067963,537.2999878,10.31155777,-0.007066334,0.008613647,16.22060585,24,31,1
0,592.2000122,8.928505898,-0.005346087,0.006653913,18.3352108,24,31,1
237.1708221,1216.199951,12.77316475,-0.001297258,-0.000336907,6.471842289,2,41,0
70.7106781,1207.900024,9.933160782,-0.000514324,-0.00307448,20.00392342,9,21,1
25,936.2000122,10.34220791,-0.005192624,0.00264722,12.49907684,1,41,1
2322.848389,1812.099976,11.36487007,-0.006244845,0.001755155,22.79995728,1,31,0
127.4754868,600.0999756,19.48002815,-0.00766099,0.002899166,3.890951157,1,41,0
55.90169907,1040.099976,7.246657372,0.004023169,-0.011336792,12.55376339,1,21,1
25,938.5999756,6.793619156,0.014977161,-0.008222742,19.3050499,11,41,0
100,1168.400024,10.08460426,0.000297788,0.000457554,20.05382919,1,21,1
0,657.5999756,6.77758646,0.006420045,-0.002859838,19.59345818,24,21,1
190.3943329,479.6000061,10.95754242,-3.53E-05,-3.53E-05,1.247890949,1,41,0
141.4213562,505.2999878,7.781067371,0.001536552,-0.00438337,14.62716866,24,41,1
25,557.5999756,13.47078896,-0.00019147,-3.12E-05,1.920203447,1,21,0
313.249115,629.5999756,7.280200481,-0.004496751,0.001263308,23.30004311,24,21,0
0,738.4000244,11.32573128,-0.003366589,0.000313294,2.589216232,1,21,0
246.2214508,438.8999939,14.38286781,0.000169419,9.46E-06,0.507626057,9,51,0
235.8495331,1075.5,7.985172749,0.002786162,-0.004733956,6.073488235,7,41,0
201.5564423,844.2999878,8.253879547,0.000288203,-0.00179168,4.649607658,1,41,0
55.90169907,506.8999939,8.506340027,0.002511001,0.001871011,20.76192665,11,21,1
235.8495331,740.5,9.360911369,-0.010484952,-0.01192499,25.82180405,1,41,1
223.6067963,652.5,9.827356339,8.81E-05,-0.000231887,3.858529091,1,21,0
125,452.8999939,11.12677765,-7.97E-05,8.04E-05,5.25409317,1,21,0
90.13877869,628.4000244,7.257443905,-0.003130792,-0.00393089,23.77741814,1,21,1
0,1086,7.006765842,-0.003764931,0.003274913,29.51434326,24,41,1
3826.388672,2848.100098,7.006414413,-0.005524243,-0.003285181,48.55847549,7,51,0
160.0781097,1271.300049,7.762295246,0.003256022,-0.003784212,7.573970318,7,21,0
55.90169907,1253.900024,9.048966408,-0.004069026,0.00329074,12.42613506,1,51,1
0,800.7999878,9.216467857,0.004161415,-0.007838488,13.95427227,2,11,1
50,1039.400024,9.925616264,-0.00062592,0.004173884,12.07740879,1,21,1
55.90169907,416.1000061,12.90532875,-0.005895424,-0.004775454,14.20566654,10,11,1
565.6854248,764.7000122,14.24804974,-0.001079932,0.000199951,3.04109025,7,41,0
106.0660172,430.8999939,10.88594818,-0.002793429,-0.01063337,13.17024994,1,31,1
0,926.2999878,9.96002388,-0.000839168,-0.00275909,19.51423454,1,21,1
190.3943329,1006.900024,6.139211178,0.022698202,-0.008021915,33.97880554,7,41,1
176.7767029,574,9.235323906,0.000470484,-9.50E-06,1.745825648,1,21,0
25,528.5,9.960118294,-0.001199561,0.000880322,19.512537,24,31,1
90.13877869,1037.800049,6.429249763,0.012367246,-0.001073086,26.76118279,2,21,1
90.13877869,1428.300049,8.129654884,0.001741594,0.000781242,20.22122383,1,41,1
403.8873596,706.7999878,15.02521229,-0.001428316,0.000171782,1.986038566,1,21,0
127.4754868,525.5999756,7.005041599,0.014133573,-0.002826291,15.83009434,1,31,1
25,536,8.84474659,0.002370939,0.000610978,2.579095602,1,21,0
380.7886658,887,10.2712059,0.001051269,-0.001988673,28.40841866,2,31,1
25,768.5,10.75492477,-0.00254069,0.000499349,12.04661846,11,41,1
25,625.7000122,10.09058475,0.001467277,-0.000292781,11.71411896,1,41,0
158.1138763,758.9000244,8.711942673,0.003488766,-0.002911429,17.15283585,1,21,1
292.6174927,1204.900024,8.813401222,-0.000440349,0.000999494,5.310770512,2,41,0
213.6000977,667.5,8.573992729,-0.001836812,-0.003276851,30.56230545,2,41,1
25,400.6000061,11.9325037,-0.00042924,0.001330721,3.760890007,1,11,0
0,1025.099976,7.583580971,0.001407796,0.00476805,17.63911057,1,21,0
50,549.0999756,9.488949776,0.000329849,0.001129947,5.404507637,1,15,0
25,677.2999878,6.608200073,0.02278676,-0.012573103,22.86306572,1,41,1
459.6194153,1470.900024,11.35016632,-0.010095315,0.001424607,16.39374542,1,21,0
0,465.2000122,9.487304688,-0.000989537,0.002370375,5.413356781,24,21,0
25,435.6000061,11.84760952,0.00016001,-0.00016001,0.128124863,9,15,0
336.3406067,1431.400024,9.211748123,0.001572793,-0.003067246,26.53359222,7,41,1
0,626.2999878,8.371452332,0.006263652,-0.01165627,4.135755062,10,21,1
79.05693817,727.0999756,11.64776897,0.000421399,-0.000378503,5.304679871,1,21,0
25,474,10.00198269,-0.002795395,0.002004605,15.81192398,24,11,1
50,604.2000122,9.497251511,0.001566235,-0.001793824,10.62797165,1,21,0
25,651.2999878,7.085168839,0.0052219,0.000901978,27.62818527,1,41,1
0,913.5,9.821982384,0.002255287,0.000335268,22.13933945,1,41,1
75,703.7000122,11.06695843,-0.001174548,-5.46E-05,16.32446289,1,41,1
55.90169907,686.0999756,9.329958916,-0.001260381,-0.005100225,23.92419243,1,11,1
25,1505.900024,8.122101784,0.000206154,-0.00043408,10.51282406,1,21,0
100,621.4000244,8.539063454,0.001714653,-0.011405562,26.06789398,1,21,1
276.1340332,1381.900024,12.39453411,-0.003929548,0.000230413,18.86307716,1,21,1
0,828.2000122,11.3346014,-0.000474279,5.60E-06,2.566381931,24,41,0
25,1172.800049,10.83563519,-0.001714395,-0.002194669,7.014257431,2,21,0
269.2582397,457,22.73824501,-0.000184011,0.000136008,0.382211149,9,41,0
125,690.5999756,8.168064117,0.000799926,-0.000799878,10.05041027,1,41,0
25,938,9.386297226,-0.006414601,0.009585398,29.96754265,2,41,1
0,689.5999756,8.426218987,0.00215904,-0.015600823,28.70686531,2,15,1
25,552.9000244,8.781702995,7.24E-05,0.009192325,20.99697495,10,11,1
529.7404785,1513.300049,8.874991417,-0.003497614,-0.005417927,38.1902771,2,41,0
212.1320343,1321.5,9.969952583,-0.001563406,-0.000443485,6.671311378,2,21,0
79.05693817,430.3999939,11.14456558,-0.001844928,0.005835102,8.730945587,1,21,1
55.90169907,777.2000122,8.229171753,0.002190707,-0.001489372,18.44133377,1,41,1
55.90169907,1057.199951,12.25107193,0.00141323,0.003653464,13.60373306,9,21,1
79.05693817,730.4000244,9.724045753,-0.005904038,0.008015884,16.65437698,24,41,1
0,477.1000061,10.10269833,0.003244063,0.000844063,31.57303238,1,15,1
0,392.2000122,9.906882286,0.000322694,-0.000157433,0.892166376,9,21,0
111.8033981,419.7000122,12.55307102,0.000108411,0.001708313,20.58130074,24,31,1
0,609,7.747108936,-0.001166365,0.001393596,15.10967445,24,11,1
25,1501.400024,10.63795757,-0.002025552,0.00309437,15.10279465,9,11,0
25,963,7.846565723,0.001482721,-0.001397357,26.05320549,2,41,1
160.0781097,620.9000244,8.381824493,0.000374825,-0.001065312,8.145093918,1,21,0
25,457.8999939,8.70986557,0.001363496,-0.000876445,5.886233807,11,11,0
125,541.5,6.913426876,0.004731478,-0.013828483,17.26223373,1,41,1
0,473.2999878,13.00343609,-0.0014447,-0.000324631,2.1769557,1,21,0
0,474.7000122,9.905730247,-0.000377943,0.001382018,7.109427452,24,31,1
467.0385437,1495,8.687835693,-0.000789015,-0.000629054,17.54596519,2,41,0
125,760.0999756,10.34304714,0.001038572,0.000878708,6.888722897,1,21,0
25,417.1000061,8.186902046,-0.000476029,0.004323923,19.18044662,1,11,1
55.90169907,435.7999878,13.34428787,-0.000640039,0.00032002,1.147193909,9,21,0
50,615.0999756,11.25678825,-0.001380553,0.000379603,12.29915237,1,21,0
0,1281,11.91172504,0.00102515,-0.001054733,9.290812492,24,11,1
79.05693817,561.5,7.905038357,0.001127842,-0.010232216,12.98308182,1,11,1
213.6000977,721.0999756,7.043355465,0.001223142,-0.002616701,28.6241169,24,41,1
1299.278687,1898.5,8.226705551,0.000470346,0.003030503,33.76530075,24,41,0
213.6000977,478.7000122,7.449766159,0.007291991,-0.009988038,10.30098248,1,31,1
25,571.9000244,8.496551514,-0.00027528,-0.003635436,27.04183769,1,11,1
0,769,7.235413551,-0.000972139,-0.012332197,42.01254272,2,41,1
213.6000977,526.4000244,6.931342125,0.006732892,-0.013427263,16.97349548,24,41,1
25,414.3999939,7.230204105,0.005616996,1.70E-05,12.75526428,1,31,1
160.0781097,509.5,7.237058163,0.00025198,0.005051931,24.21134186,24,41,1
55.90169907,1215.800049,8.344284058,0.007074594,0.000514243,30.72727203,24,41,1
55.90169907,1162.900024,10.86401558,-0.003203815,0.00015595,16.64595795,1,21,0
25,759.4000244,11.19425583,0.00193607,0.001935875,4.91299057,9,41,0
25,603,7.601666927,7.13E-06,-0.014232912,17.34207344,1,41,1
50,768.5999756,10.53260612,-0.000355678,0.004604576,18.42672539,1,15,1
150,451,7.552057266,-0.000190161,-0.011710132,9.317863464,1,31,1
111.8033981,479.8999939,8.796649933,-4.54E-05,0.008754615,15.83236122,24,41,1
103.0776443,998.0999756,9.547335625,0.000502606,-0.000137238,10.1197834,1,41,0
160.0781097,561,11.00704956,-0.000685532,-0.001325571,4.740367413,1,21,0
55.90169907,1121.099976,7.533651829,0.008688664,-0.006991218,9.48783493,36,21,1
725,1314.099976,10.87065792,-0.001840039,0.003920117,6.775137424,2,41,0
103.0776443,848.7999878,9.432889938,0.000997184,-0.000602718,5.714130402,1,41,0
141.4213562,402.1000061,8.288784981,0.001626312,-0.000293708,4.490777016,1,21,0
100,487.2999878,18.42594528,-0.000120966,0.002439092,3.116773605,24,21,0
728.8689575,1747.800049,7.464644432,0.004396363,-0.001043872,10.15203857,1,41,0
167.7050934,826.4000244,12.41194534,-7.35E-05,8.63E-05,6.097913265,2,41,0
55.90169907,1063.599976,9.716608047,0.0006636,-0.005736205,29.47033882,11,41,0
70.7106781,503.5,11.98015785,-0.00104205,0.00023793,3.362725735,24,21,0
707.548584,1369.199951,7.983597279,0.000380985,-0.005538742,6.082993031,2,41,0
50,407.8999939,12.2064991,-2.40E-05,-2.40E-05,1.431527972,1,21,0
125,431.2000122,17.80739594,-0.000447969,0.000991972,1.749109268,24,41,0
103.0776443,777.2999878,14.41845226,-0.005132996,0.000307042,15.79315758,1,51,0
90.13877869,446.3999939,11.83456326,-6.40E-05,0.000256041,2.076011658,1,21,0
75,437.6000061,10.65927505,0.001914259,-5.81E-06,6.696644306,9,11,1
0,1107.400024,15.76984024,-0.013568517,-0.003328673,20.03223228,1,21,0
0,635.5,9.332452774,0.000707728,0.002627748,3.166213274,24,15,0
127.4754868,583,9.794187546,6.69E-05,0.00054692,7.938210964,1,21,0
527.3755493,1710.5,5.630286217,0.020383682,-0.021856358,48.26929092,2,41,1
375,1809.800049,7.298429966,0.00625568,-0.011824594,11.93899822,24,41,1
79.05693817,707.7000122,10.5335331,-2.88E-05,-0.000188812,0.95349896,1,21,0
35.35533905,1302.5,9.81567955,0.001913401,-6.72E-06,22.26567841,24,15,1
134.6291199,934.7999878,11.1285944,-0.00034973,-0.000829612,17.33283043,2,41,0
103.0776443,1020.5,15.42489529,3.76E-06,0.000643699,2.111999273,9,21,0
25,606.9000244,11.53568554,0.000940218,-0.000659978,9.025907516,11,21,1
90.13877869,1159,10.03508854,-0.001921137,-0.000481293,15.32159901,36,21,1
200,1129.099976,9.160824776,-0.000640234,-0.001279883,18.17880058,2,41,0
35.35533905,416.5,10.3009758,0.005897415,-0.005942576,14.14458179,24,15,1
70.7106781,435.5,6.761018753,0.003798524,0.002358485,19.89528656,1,15,1
50,526.5999756,9.954312325,-0.001021856,0.002178242,10.10481739,1,31,1
125,462.1000061,8.281654358,-0.001925386,0.003354546,25.38960266,24,31,1
134.6291199,801.0999756,8.897729874,0.000697643,5.78E-05,2.446168661,1,15,0
70.7106781,926.7999878,9.874193192,0.002294656,-0.003785325,16.15206909,2,41,0
180.2775574,965.7000122,13.38251686,-0.001021095,0.00057871,4.628022194,9,21,0
474.3416443,1284.300049,8.774806976,0.010348364,-0.001171948,34.07078934,24,21,0
55.90169907,779.5999756,8.837517738,0.000382311,-0.001217494,19.94930077,24,21,0
25,1122,10.75504875,-0.007213544,0.009746612,17.05259514,1,21,1
127.4754868,733.9000244,8.839727402,-0.003992699,-0.001432738,19.90872002,24,15,1
35.35533905,555.2999878,10.74638367,-0.001795301,-0.000195203,7.661625862,1,15,0
743.3034668,1199.5,8.925673485,-0.003903184,0.008096817,39.72179794,7,41,0
127.4754868,800.9000244,8.335525513,-0.000481815,-0.001921952,4.286488533,24,41,1
70.7106781,1181.699951,8.583340645,0.001742058,-0.00049759,3.348060608,2,41,0
180.2775574,1561.099976,9.145577431,0.001292118,-0.004947725,25.02256393,24,41,0
600,1539.599976,11.52742767,0.003323964,-0.004355918,29.54201889,11,41,1
79.05693817,601.2000122,7.608133793,0.000826958,0.003386821,8.817939758,9,21,0
1202.081543,1428.5,9.761795998,0.003014881,0.002534999,10.20619392,2,21,0
152.0690613,1373.199951,11.45389462,-5.89E-05,0.000421603,12.70375061,1,41,1
0,1087.199951,7.352893829,0.005931703,-0.002387828,11.32293034,24,11,1
0,447.1000061,7.668090343,0.008807626,-0.005272355,16.28850746,24,15,1
247.487381,549.5,8.765748024,0.001835928,-0.004404209,5.568385601,24,21,1
25,892.9000244,8.408153534,-0.002082519,-0.000962695,22.69547462,1,41,0
35.35533905,790.2999878,6.895404816,0.017480327,-0.018999556,17.55703163,24,11,1
530.3300781,1214.400024,12.2090807,-0.003862485,0.001257242,5.162966251,2,41,0
336.3406067,1155.400024,9.758563042,-0.000524567,-0.000204645,2.068886518,2,21,0
265.7536316,664.7999878,13.23378181,0,0.000160059,0.128140509,9,62,0
55.90169907,1316.400024,9.220929146,0.001588113,0.001747878,13.8945713,1,15,1
0,1109.400024,8.21756649,0.007451097,0.010011058,26.84058189,31,41,1
134.6291199,1250.400024,9.576887131,0.002623923,-0.000256546,21.30054855,9,21,0
3755.412842,2354.600098,7.329637527,-0.005981594,0.005217624,39.34483719,2,51,0
145.7738037,373.1000061,17.42971802,0,0,0.081033364,9,41,0
70.7106781,409.6000061,21.06104469,-0.00032002,0.00016001,0.114598401,9,21,0
0,1148.599976,8.202781677,-0.001173345,-0.002453033,9.714121819,11,41,1
375,774.7000122,9.326776505,0.001780038,2.00E-05,9.475124359,1,41,0
395.2846985,511,10.91502857,-0.000402337,7.77E-05,2.602794886,1,21,0
2185.463379,1847.599976,10.2374506,-0.001065126,-0.00250497,30.19238853,11,31,0
25,1315.300049,10.94286156,0.000881993,0.003281602,12.46501923,1,21,1
70.7106781,1047.699951,20.80125809,-0.002182911,0.007577441,0.518841267,9,21,0
316.2277527,581.7999878,10.22372246,0.000658619,-0.000301342,3.893689156,1,21,0
182.0027466,1211.800049,10.31266975,0.000782819,0.000462506,16.20351791,24,21,0
250,1014.299988,7.743318081,-0.011581348,0.010338671,53.57590103,24,41,1
0,464,8.791934967,0.00343003,0.005190039,15.90341282,24,11,1
335.4101868,1605.599976,11.44927979,-0.000758194,-0.000278115,12.03249836,1,41,0
55.90169907,719.2000122,8.854416847,-0.005847974,0.006311987,24.04203987,24,41,1
285.0438538,630.2999878,15.33152103,-0.001984098,0.000576059,0.746997893,1,21,0
25,378.6000061,13.92709637,-0.000128018,3.20E-05,0.256236732,11,15,0
25,538.0999756,9.180143356,-0.002412249,0.006067927,17.85327148,24,11,1
50,730.0999756,8.147252083,0.000177398,-0.025902483,19.89640045,1,41,1
70.7106781,648.7999878,9.234663963,0.001087701,0.00140772,16.96171951,24,11,1
50,549.7000122,7.321033001,0.005234256,-0.020365841,11.67957306,11,11,1
25,513.5,6.669436932,0.005822594,-0.007137318,21.63380814,24,11,1
500,514.7999878,7.809530735,-0.002029172,0.000530887,14.23360729,1,41,0
